NEW_OBJECTID,OLD_OBJECTID,LINEARID,NAME,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,Truck_Route,START_BLK,END_BLK,START_ZONE,END_ZONE,DST_1,DST_2,DST_3,DST_4,DST_5,DST_6,DST_7,DST_8,DST_9,DST_10,DST_11,DST_12,Border,NSEW,Deadend,Block_ID,X_BLOCKS,Y_BLOCKS
1991,1991,1.10E+11,Sherman Ave,-87.682152,42.035788,-87.68213899,42.0366835,-87.682126,42.037579,N,1.70E+11,1.70E+11,R3,R3,1201.441928,1928.107461,1287.143106,2850.861039,588.2340508,3491.365729,2273.327868,1223.167989,3249.705958,3266.068373,968.9870001,4432.981966,N,W,0,765,-87.68290762,42.03669151
4205,2035,1.10E+11,Elmwood Ave,-87.683689,42.035805,-87.68367599,42.03669949,-87.683664,42.037594,N,1.70E+11,1.70E+11,R3,R3,1746.677745,1831.769099,1215.797177,2802.976633,706.6323962,3411.790547,2154.632288,1193.20346,3257.788724,3148.756907,848.3743478,4351.401694,N,E,0,765,-87.68290762,42.03669151
4206,2036,1.11E+12,Greenleaf St,-87.682126,42.037579,-87.68289499,42.03758703,-87.683664,42.037594,N,1.70E+11,1.70E+11,R3,R3,1523.01033,1945.528771,1168.861862,2733.719303,688.7412346,3373.743748,2181.125967,1304.069212,3153.196897,3171.049742,942.8590032,4315.644575,N,S,0,765,-87.68290762,42.03669151
1993,1993,1.10E+11,Sherman Ave,-87.682126,42.037579,-87.682113,42.03848399,-87.682101,42.039389,N,1.70E+11,1.70E+11,R3,R3,1425.377637,2060.565486,1131.644433,2666.978614,691.511822,3338.711379,2213.42196,1417.166497,3048.545119,3197.295938,1042.738118,4282.120862,N,W,0,766,-87.68287876,42.03849011
2036,2036,1.11E+12,Greenleaf St,-87.682126,42.037579,-87.68289499,42.03758703,-87.683664,42.037594,N,1.70E+11,1.70E+11,R3,R3,1523.01033,1945.528771,1168.861862,2733.719303,688.7412346,3373.743748,2181.125967,1304.069212,3153.196897,3171.049742,942.8590032,4315.644575,N,N,0,766,-87.68287876,42.03849011
4162,1992,1.10E+12,Crain St,-87.682101,42.039389,-87.68286451,42.03939287,-87.683628,42.039399,N,1.70E+11,1.70E+11,R3,R3,1248.132524,2087.277415,1014.984703,2548.924175,804.4712082,3221.591538,2128.361735,1501.747919,2951.682263,3106.859992,1038.803428,4165.192827,N,S,0,766,-87.68287876,42.03849011
4165,1995,1.10E+11,Elmwood Ave,-87.683664,42.037594,-87.68364254,42.03849656,-87.683628,42.039399,N,1.70E+11,1.70E+11,R3,R3,1556.867722,1970.92219,1050.545477,2616.349196,794.0571989,3256.122328,2092.071592,1391.181761,3057.506386,3078.102568,932.1659545,4198.322544,N,E,0,766,-87.68287876,42.03849011
1995,1995,1.10E+11,Elmwood Ave,-87.683664,42.037594,-87.68364254,42.03849656,-87.683628,42.039399,N,1.70E+11,1.70E+11,R3,R3,1556.867722,1970.92219,1050.545477,2616.349196,794.0571989,3256.122328,2092.071592,1391.181761,3057.506386,3078.102568,932.1659545,4198.322544,N,W,0,767,-87.68439401,42.038504
2033,2033,1.11E+12,Greenleaf St,-87.683664,42.037594,-87.6844115,42.03760097,-87.685159,42.037608,N,1.70E+11,1.70E+11,R3,R1,1671.810574,1855.481729,1098.216138,2687.524011,800.7119178,3294.976818,2062.686019,1282.297138,3164.092333,3054.370139,829.5853257,4234.939507,N,N,0,767,-87.68439401,42.038504
4208,2038,1.10E+11,Maple Ave,-87.685159,42.037608,-87.68514101,42.03851161,-87.685134,42.039415,N,1.70E+11,1.70E+11,R1,R5,1741.288242,1887.331207,980.0149319,2571.460419,900.3985852,3177.714485,1973.631338,1376.741452,3070.953925,2961.750583,828.228331,4118.05958,N,E,0,767,-87.68439401,42.038504
4209,2039,1.10E+12,Crain St,-87.683628,42.039399,-87.684381,42.03940686,-87.685134,42.039415,N,1.70E+11,1.70E+11,R3,R5,1534.820613,2003.61984,932.7579095,2499.313277,902.1936083,3139.0087,2006.814857,1482.889035,2963.313455,2987.678417,937.2087888,4081.513544,N,S,0,767,-87.68439401,42.038504
2003,2003,1.10E+11,Elmwood Ave,-87.682804,42.020325,-87.68280201,42.02077851,-87.682797,42.021232,N,1.70E+11,1.70E+11,R5,OS,2183.055427,1571.33424,2907.235598,4531.976451,1656.360425,4976.940768,3304.085146,686.8306845,5029.197809,4231.412208,1757.342145,5881.246133,N,W,0,768,-87.6839915,42.02072609
2010,2010,1.10E+11,Dobson St,-87.682804,42.020325,-87.68377549,42.02033541,-87.684747,42.020344,N,1.70E+11,1.70E+11,R5,R5,2704.033881,1517.333239,2937.419088,4562.668259,1732.296606,4988.067255,3293.633183,700.9770232,5083.200588,4211.567963,1762.694835,5887.5412,N,N,0,768,-87.6839915,42.02072609
4176,2006,1.10E+11,Brummel St,-87.682797,42.021232,-87.68382295,42.02124545,-87.684849,42.021256,N,1.70E+11,1.70E+11,OS,R5,2130.493442,1474.071352,2837.149447,4462.373944,1640.626168,4893.927684,3210.847941,604.3506598,4981.873157,4135.351184,1670.747088,5795.585211,N,S,0,768,-87.6839915,42.02072609
4181,2011,1.10E+12,Ridge Ave,-87.684747,42.020344,-87.68475306,42.02040754,-87.68476,42.020471,N,1.70E+11,1.70E+11,R5,R5,2743.732545,1441.153355,2913.565896,4538.471453,1757.870109,4947.953093,3239.010956,670.803993,5080.935697,4150.893493,1720.381088,5843.685878,N,E,0,768,-87.6839915,42.02072609
4182,2012,1.10E+12,Ridge Ave,-87.68476,42.020471,-87.68480401,42.02086356,-87.684849,42.021256,N,1.70E+11,1.70E+11,R5,R5,2252.151782,1415.920465,2862.667816,4487.623374,1713.796591,4899.568381,3195.52145,620.2065528,5030.429583,4110.613242,1672.381405,5796.300475,N,E,0,768,-87.6839915,42.02072609
2004,2004,1.10E+12,Ridge Ave,-87.684653,42.019485,-87.68470135,42.01991435,-87.684747,42.020344,N,1.70E+11,1.70E+11,B3,R5,2488.524369,1469.714792,2968.572415,4593.418572,1806.074038,5000.233345,3286.131568,725.5580204,5135.595353,4194.537396,1772.379695,5894.880083,N,W,0,769,-87.68633306,42.0199732
2011,2011,1.10E+12,Ridge Ave,-87.684747,42.020344,-87.68475306,42.02040754,-87.68476,42.020471,N,1.70E+11,1.70E+11,R5,R5,2743.732545,1441.153355,2913.565896,4538.471453,1757.870109,4947.953093,3239.010956,670.803993,5080.935697,4150.893493,1720.381088,5843.685878,N,W,0,769,-87.68633306,42.0199732
2045,2045,1.11E+12,Howard St,-87.684653,42.019485,-87.68663045,42.0195085,-87.688608,42.019523,N,1.70E+11,1.70E+11,B3,C1,2889.145042,1354.921587,2988.628649,4610.277673,1917.419602,4981.514784,3233.96093,754.1072185,5195.556339,4124.503606,1756.681131,5866.66417,Y,N,0,769,-87.68633306,42.0199732
4218,2049,1.10E+11,Barton Ave,-87.688608,42.019523,-87.68860255,42.02001298,-87.688601,42.020503,N,1.70E+11,1.70E+11,C1,R2,2616.75563,1188.398224,2915.781955,4531.470223,1952.036652,4871.213834,3100.052525,716.9950119,5159.647563,3977.91693,1656.645611,5748.247655,N,E,0,769,-87.68633306,42.0199732
4226,2057,1.10E+11,Dobson St,-87.68476,42.020471,-87.68668049,42.02048733,-87.688601,42.020503,N,1.70E+11,1.70E+11,R5,R2,2706.992202,1295.906115,2879.538882,4501.52877,1823.823112,4878.294214,3140.411847,644.6498362,5087.170753,4038.598903,1651.975761,5765.864212,N,S,0,769,-87.68633306,42.0199732
4527,2045,1.11E+12,Howard St,-87.684653,42.019485,-87.68663045,42.0195085,-87.688608,42.019523,N,1.70E+11,1.70E+11,B3,C1,2889.145042,1354.921587,2988.628649,4610.277673,1917.419602,4981.514784,3233.96093,754.1072185,5195.556339,4124.503606,1756.681131,5866.66417,Y,S,0,769,-87.68633306,42.0199732
2005,2005,1.10E+11,Elmwood Ave,-87.682811,42.019467,-87.6828049,42.01989598,-87.682804,42.020325,N,1.70E+11,1.70E+11,B3,R5,2678.773697,1610.431373,3003.085921,4628.050584,1748.940453,5066.112026,3381.286654,775.9995625,5127.813573,4302.155845,1843.35563,5968.16999,N,W,0,770,-87.68374915,42.01981926
2166,2166,1.11E+12,Howard St,-87.682811,42.019467,-87.68373201,42.01947528,-87.684653,42.019485,N,1.70E+11,1.70E+11,B3,B3,2840.659422,1563.132365,3032.264479,4657.501549,1819.978809,5077.27219,3372.771726,793.4775702,5178.997558,4284.508648,1850.506403,5974.698173,Y,N,0,770,-87.68374915,42.01981926
4174,2004,1.10E+12,Ridge Ave,-87.684653,42.019485,-87.68470135,42.01991435,-87.684747,42.020344,N,1.70E+11,1.70E+11,B3,R5,2488.524369,1469.714792,2968.572415,4593.418572,1806.074038,5000.233345,3286.131568,725.5580204,5135.595353,4194.537396,1772.379695,5894.880083,N,E,0,770,-87.68374915,42.01981926
4180,2010,1.10E+11,Dobson St,-87.682804,42.020325,-87.68377549,42.02033541,-87.684747,42.020344,N,1.70E+11,1.70E+11,R5,R5,2704.033881,1517.333239,2937.419088,4562.668259,1732.296606,4988.067255,3293.633183,700.9770232,5083.200588,4211.567963,1762.694835,5887.5412,N,S,0,770,-87.68374915,42.01981926
4534,2166,1.11E+12,Howard St,-87.682811,42.019467,-87.68373201,42.01947528,-87.684653,42.019485,N,1.70E+11,1.70E+11,B3,B3,2840.659422,1563.132365,3032.264479,4657.501549,1819.978809,5077.27219,3372.771726,793.4775702,5178.997558,4284.508648,1850.506403,5974.698173,Y,S,0,770,-87.68374915,42.01981926
2012,2012,1.10E+12,Ridge Ave,-87.68476,42.020471,-87.68480401,42.02086356,-87.684849,42.021256,N,1.70E+11,1.70E+11,R5,R5,2252.151782,1415.920465,2862.667816,4487.623374,1713.796591,4899.568381,3195.52145,620.2065528,5030.429583,4110.613242,1672.381405,5796.300475,N,W,0,771,-87.68633581,42.02107415
2013,2013,1.10E+12,Ridge Ave,-87.684849,42.021256,-87.68486656,42.02140705,-87.684885,42.021558,N,1.70E+11,1.70E+11,R5,R5,2256.67142,1387.57559,2801.992006,4427.002529,1661.870733,4841.916839,3143.90159,560.0047033,4970.266492,4062.823836,1615.364061,5739.842449,N,W,0,771,-87.68633581,42.02107415
2057,2057,1.10E+11,Dobson St,-87.68476,42.020471,-87.68668049,42.02048733,-87.688601,42.020503,N,1.70E+11,1.70E+11,R5,R2,2706.992202,1295.906115,2879.538882,4501.52877,1823.823112,4878.294214,3140.411847,644.6498362,5087.170753,4038.598903,1651.975761,5765.864212,N,N,0,771,-87.68633581,42.02107415
4222,2053,1.10E+11,Barton Ave,-87.688601,42.020503,-87.68859199,42.02104248,-87.688587,42.021582,N,1.70E+11,1.70E+11,R2,R2,2083.464416,1128.272112,2801.044775,4417.34653,1856.353486,4763.473171,3002.468335,605.2851358,5045.522784,3889.372896,1545.418655,5643.425324,N,E,0,771,-87.68633581,42.02107415
4227,2058,1.10E+11,Brummel St,-87.684885,42.021558,-87.686736,42.02157031,-87.688587,42.021582,N,1.70E+11,1.70E+11,R5,R2,2144.094566,1238.64436,2758.88464,4381.254692,1722.470934,4764.416914,3038.150672,523.6009385,4967.314799,3944.912698,1536.91587,5654.714182,N,S,0,771,-87.68633581,42.02107415
2022,2022,1.11E+12,Greenleaf St,-87.685159,42.037608,-87.685685,42.03761436,-87.686211,42.03762,N,1.70E+11,1.70E+11,R1,R1,1759.751638,1783.229376,1046.542675,2652.460057,897.408601,3230.913644,1963.757793,1273.383627,3176.80841,2956.82084,737.4106903,4168.691836,N,N,0,772,-87.68577191,42.03851902
2038,2038,1.10E+11,Maple Ave,-87.685159,42.037608,-87.68514101,42.03851161,-87.685134,42.039415,N,1.70E+11,1.70E+11,R1,R5,1741.288242,1887.331207,980.0149319,2571.460419,900.3985852,3177.714485,1973.631338,1376.741452,3070.953925,2961.750583,828.228331,4118.05958,N,W,0,772,-87.68577191,42.03851902
4207,2037,1.10E+11,Oak Ave,-87.686211,42.03762,-87.68640064,42.03852626,-87.686588,42.039433,N,1.70E+11,1.70E+11,R1,R5,1754.81638,1820.722563,929.0609929,2537.52859,992.9130743,3113.868172,1874.47548,1373.290521,3085.799514,2864.307153,745.5562747,4052.081551,N,E,0,772,-87.68577191,42.03851902
4210,2040,1.10E+12,Crain St,-87.685134,42.039415,-87.685861,42.03942385,-87.686588,42.039433,N,1.70E+11,1.70E+11,R5,R5,1859.365267,1926.552312,862.0711536,2455.684399,1003.548078,3060.868832,1888.492409,1474.827886,2979.286827,2871.694714,844.3023059,4001.618006,N,S,0,772,-87.68577191,42.03851902
2044,2044,1.10E+11,Harvard Ter,-87.688575,42.022591,-87.68935551,42.0225969,-87.690136,42.022604,N,1.70E+11,1.70E+11,R2,R4,2240.251779,995.4471255,2623.146764,4237.039629,1757.075811,4578.617485,2822.166906,467.5788135,4883.181697,3716.191731,1361.263485,5459.125755,N,N,0,773,-87.6895052,42.02306066
2055,2055,1.10E+11,Barton Ave,-87.688575,42.022591,-87.68857001,42.02303399,-87.688567,42.023477,N,1.70E+11,1.70E+11,R2,R2,1649.053935,1038.787998,2579.211312,4196.759354,1678.139499,4556.132653,2817.539875,394.808113,4824.876112,3722.312063,1332.195206,5441.893621,N,W,0,773,-87.6895052,42.02306066
4213,2043,1.10E+11,Asbury Ave,-87.690136,42.022604,-87.69013099,42.02287449,-87.690127,42.023145,N,1.70E+11,1.70E+11,R4,R4,1436.600781,924.6549498,2588.960141,4199.047496,1775.819889,4527.444423,2761.616328,476.7291627,4863.2462,3651.106014,1316.345589,5404.671972,N,E,0,773,-87.6895052,42.02306066
4215,2046,1.10E+11,Asbury Ave,-87.690127,42.023145,-87.69012449,42.023316,-87.690123,42.023487,N,1.70E+11,1.70E+11,R4,R3,1537.472621,907.6362237,2539.62982,4149.992524,1739.294612,4481.222536,2720.274054,438.2956895,4814.528849,3613.983636,1268.223323,5359.791889,N,E,0,773,-87.6895052,42.02306066
4216,2047,1.10E+11,Mulford St,-87.688567,42.023477,-87.689345,42.0234819,-87.690123,42.023487,N,1.70E+11,1.70E+11,R2,R3,1284.188024,962.770024,2524.402232,4138.868664,1682.061143,4486.346751,2740.182833,383.5773326,4785.355051,3642.439522,1265.894139,5369.509065,N,S,0,773,-87.6895052,42.02306066
2047,2047,1.10E+11,Mulford St,-87.688567,42.023477,-87.689345,42.0234819,-87.690123,42.023487,N,1.70E+11,1.70E+11,R2,R3,1284.188024,962.770024,2524.402232,4138.868664,1682.061143,4486.346751,2740.182833,383.5773326,4785.355051,3642.439522,1265.894139,5369.509065,N,N,0,774,-87.68933939,42.02402109
2102,2102,1.10E+11,Barton Ave,-87.688567,42.023477,-87.68856201,42.02401651,-87.688556,42.024556,N,1.70E+11,1.70E+11,R2,R3,1155.464986,1009.710147,2469.810062,4087.986822,1594.507688,4454.301919,2728.251581,297.7658049,4716.128709,3641.929368,1228.173246,5342.987147,N,W,0,774,-87.68933939,42.02402109
4265,2096,1.10E+11,Asbury Ave,-87.690123,42.023487,-87.69011703,42.024027,-87.690111,42.024567,N,1.70E+11,1.70E+11,R3,R3,1079.148932,885.1084243,2460.184178,4070.985455,1682.032618,4406.84552,2654.137962,381.9260899,4736.148748,3554.665279,1190.888461,5287.584127,N,E,0,774,-87.68933939,42.02402109
4266,2097,1.10E+11,Hull Ter,-87.688556,42.024556,-87.68933352,42.02455895,-87.690111,42.024567,N,1.70E+11,1.70E+11,R3,R3,1481.013251,935.5728009,2404.2507,4019.435477,1594.380084,4374.410228,2641.917977,294.2960072,4666.384449,3554.264832,1150.624694,5260.85274,N,S,0,774,-87.68933939,42.02402109
2061,2061,1.10E+11,Emerson St,-87.677249,42.052063,-87.678501,42.052062,-87.679753,42.052061,Y,1.70E+11,1.70E+11,U3,U1,2707.760701,3432.502968,1253.088919,1667.129148,1968.15189,2687.137308,2602.179528,2962.90791,1527.742494,3357.14327,2330.834717,3567.130453,N,N,0,775,-87.67823011,42.05295676
2262,2262,1.10E+12,Sheridan Rd,-87.677249,42.052063,-87.67722749,42.05295149,-87.677207,42.05384,N,1.70E+11,1.70E+11,U3,U3,2763.433174,3572.459196,1395.21655,1706.214466,2057.361314,2750.803711,2736.063642,3084.400152,1440.228802,3476.07486,2470.917106,3615.436695,Y,W,0,775,-87.67823011,42.05295676
4416,2274,1.10E+11,Foster St,-87.677207,42.05384,-87.67846251,42.05385388,-87.679718,42.053869,N,1.70E+11,1.70E+11,U3,T1,3592.760506,3605.863391,1374.312703,1569.419238,2166.865618,2622.757841,2683.187792,3159.20906,1328.151111,3394.927152,2504.721721,3480.386726,N,S,0,775,-87.67823011,42.05295676
4417,2275,1.10E+11,Orrington Ave,-87.679753,42.052061,-87.67973208,42.05296493,-87.679718,42.053869,N,1.70E+11,1.70E+11,U1,T1,2558.189856,3467.638368,1230.537609,1527.461363,2082.641737,2556.414982,2547.076474,3041.020782,1422.927565,3273.556957,2367.097778,3430.609282,N,E,0,775,-87.67823011,42.05295676
4545,2262,1.10E+12,Sheridan Rd,-87.677249,42.052063,-87.67722749,42.05295149,-87.677207,42.05384,N,1.70E+11,1.70E+11,U3,U3,2763.433174,3572.459196,1395.21655,1706.214466,2057.361314,2750.803711,2736.063642,3084.400152,1440.228802,3476.07486,2470.917106,3615.436695,Y,E,0,775,-87.67823011,42.05295676
2062,2062,1.10E+11,Sherman Ave,-87.681785,42.050568,-87.6817765,42.0509125,-87.681768,42.051257,Y,1.70E+11,1.70E+11,U1,U1,2884.233876,3185.198878,957.7952639,1533.239354,1894.756864,2494.021982,2304.874612,2786.950728,1660.317161,3073.432475,2085.447852,3398.250278,N,W,0,776,-87.68215319,42.05102913
2231,2231,1.10E+11,Elgin Rd,-87.681785,42.050568,-87.68234906,42.05090839,-87.6829,42.051276,Y,1.70E+11,1.70E+11,U1,D4,3000.803806,3162.260524,919.3523934,1499.305227,1907.531125,2452.277194,2260.63652,2780.197129,1665.997627,3026.630915,2063.703358,3358.697061,N,N,0,776,-87.68215319,42.05102913
4388,2232,1.10E+11,University Pl,-87.681768,42.051257,-87.682334,42.0512665,-87.6829,42.051276,N,1.70E+11,1.70E+11,U1,D4,2906.888089,3198.187112,944.7733222,1472.706502,1945.520833,2435.329938,2276.280294,2820.094961,1626.104495,3032.815543,2100.206372,3338.40543,N,S,0,776,-87.68215319,42.05102913
2063,2063,1.10E+11,University Pl,-87.677703,42.051102,-87.67972024,42.05123887,-87.681768,42.051257,N,1.70E+11,1.70E+11,U1,U1,2935.053771,3301.59275,1119.230837,1638.833001,1892.285587,2630.85678,2476.184457,2851.720026,1615.999513,3245.599349,2199.976389,3524.209658,N,N,1,777,-87.67947707,42.05113443
2066,2066,1.10E+11,Elgin Rd,-87.679861,42.049931,-87.68082513,42.05024479,-87.681785,42.050568,Y,1.70E+11,1.70E+11,D2,U1,2849.842336,3159.480423,984.7809015,1641.367154,1802.613262,2597.646702,2354.262448,2725.556588,1729.160182,3143.586124,2057.988797,3504.241599,N,N,0,777,-87.67947707,42.05113443
2069,2069,1.10E+12,Clark St,-87.678086,42.04945,-87.67897453,42.04968707,-87.679861,42.049931,Y,1.70E+11,1.70E+11,R6,D2,2964.944262,3188.151875,1095.541661,1796.335839,1710.74568,2761.459324,2482.007523,2695.389093,1790.897089,3290.41638,2087.588143,3666.227382,N,N,0,777,-87.67947707,42.05113443
2269,2269,1.10E+12,Sheridan Rd,-87.677334,42.051058,-87.67726065,42.05155536,-87.677249,42.052063,N,1.70E+11,1.70E+11,U1,U3,2766.310916,3440.188073,1312.242959,1783.508307,1901.764253,2802.862097,2678.665309,2932.725622,1594.484744,3450.603009,2339.59732,3683.764841,Y,W,0,777,-87.67947707,42.05113443
2272,2272,1.10E+11,Chicago Ave,-87.678086,42.04945,-87.67769928,42.05024965,-87.677334,42.051058,N,1.70E+11,1.70E+11,R6,U1,2989.773575,3299.173142,1216.492972,1837.992614,1759.355772,2828.017886,2600.058232,2782.329977,1735.382355,3399.650373,2199.744305,3723.453924,N,W,0,777,-87.67947707,42.05113443
4230,2061,1.10E+11,Emerson St,-87.677249,42.052063,-87.678501,42.052062,-87.679753,42.052061,Y,1.70E+11,1.70E+11,U3,U1,2707.760701,3432.502968,1253.088919,1667.129148,1968.15189,2687.137308,2602.179528,2962.90791,1527.742494,3357.14327,2330.834717,3567.130453,N,S,0,777,-87.67947707,42.05113443
4231,2062,1.10E+11,Sherman Ave,-87.681785,42.050568,-87.6817765,42.0509125,-87.681768,42.051257,Y,1.70E+11,1.70E+11,U1,U1,2884.233876,3185.198878,957.7952639,1533.239354,1894.756864,2494.021982,2304.874612,2786.950728,1660.317161,3073.432475,2085.447852,3398.250278,N,E,0,777,-87.67947707,42.05113443
4232,2063,1.10E+11,University Pl,-87.677703,42.051102,-87.67972024,42.05123887,-87.681768,42.051257,N,1.70E+11,1.70E+11,U1,U1,2935.053771,3301.59275,1119.230837,1638.833001,1892.285587,2630.85678,2476.184457,2851.720026,1615.999513,3245.599349,2199.976389,3524.209658,N,S,1,777,-87.67947707,42.05113443
4233,2064,1.10E+11,Sherman Ave,-87.681768,42.051257,-87.6817585,42.0516665,-87.681749,42.052076,Y,1.70E+11,1.70E+11,U1,U1,962.2484181,3259.937936,1009.670178,1478.477245,1975.729341,2458.612686,2336.89257,2870.663723,1576.246387,3085.784195,2161.250101,3355.523685,N,E,0,777,-87.67947707,42.05113443
4234,2065,1.10E+11,Emerson St,-87.679753,42.052061,-87.68075101,42.05206774,-87.681749,42.052076,Y,1.70E+11,1.70E+11,U1,U1,2700.675124,3339.101226,1102.452415,1515.22624,1999.868056,2515.925997,2430.564121,2927.562087,1525.199608,3174.321733,2239.051553,3404.618599,N,S,0,777,-87.67947707,42.05113443
4552,2269,1.10E+12,Sheridan Rd,-87.677334,42.051058,-87.67726065,42.05155536,-87.677249,42.052063,N,1.70E+11,1.70E+11,U1,U3,2766.310916,3440.188073,1312.242959,1783.508307,1901.764253,2802.862097,2678.665309,2932.725622,1594.484744,3450.603009,2339.59732,3683.764841,Y,E,0,777,-87.67947707,42.05113443
2064,2064,1.10E+11,Sherman Ave,-87.681768,42.051257,-87.6817585,42.0516665,-87.681749,42.052076,Y,1.70E+11,1.70E+11,U1,U1,962.2484181,3259.937936,1009.670178,1478.477245,1975.729341,2458.612686,2336.89257,2870.663723,1576.246387,3085.784195,2161.250101,3355.523685,N,W,0,778,-87.6826016,42.05165467
2232,2232,1.10E+11,University Pl,-87.681768,42.051257,-87.682334,42.0512665,-87.6829,42.051276,N,1.70E+11,1.70E+11,U1,D4,2906.888089,3198.187112,944.7733222,1472.706502,1945.520833,2435.329938,2276.280294,2820.094961,1626.104495,3032.815543,2100.206372,3338.40543,N,N,0,778,-87.6826016,42.05165467
2241,2241,1.10E+11,Elgin Rd,-87.6829,42.051276,-87.68310505,42.05142993,-87.68331,42.051584,Y,1.70E+11,1.70E+11,D4,C1,2737.462561,3185.32302,908.1851316,1414.075034,1981.934038,2370.448211,2224.493412,2831.114217,1617.350382,2972.467686,2089.952216,3274.980682,N,N,0,778,-87.6826016,42.05165467
4243,2074,1.10E+11,Emerson St,-87.681749,42.052076,-87.68251495,42.05207094,-87.683281,42.052095,Y,1.70E+11,1.70E+11,U1,C1,1029.048997,3271.20304,992.4106507,1401.798297,2036.032012,2383.198271,2297.41424,2907.648511,1538.969853,3031.15404,2175.272086,3278.950966,N,S,0,778,-87.6826016,42.05165467
4244,2075,1.10E+12,Benson Ave,-87.68331,42.051584,-87.6832955,42.0518395,-87.683281,42.052095,N,1.70E+11,1.70E+11,C1,C1,708.8497712,3219.371234,928.2289803,1371.177224,2030.344974,2336.156363,2228.263678,2875.176692,1574.96692,2963.713334,2125.613529,3237.458859,N,E,0,778,-87.6826016,42.05165467
2065,2065,1.10E+11,Emerson St,-87.679753,42.052061,-87.68075101,42.05206774,-87.681749,42.052076,Y,1.70E+11,1.70E+11,U1,U1,2700.675124,3339.101226,1102.452415,1515.22624,1999.868056,2515.925997,2430.564121,2927.562087,1525.199608,3174.321733,2239.051553,3404.618599,N,N,0,779,-87.68073172,42.05297564
2275,2275,1.10E+11,Orrington Ave,-87.679753,42.052061,-87.67973208,42.05296493,-87.679718,42.053869,N,1.70E+11,1.70E+11,U1,T1,2558.189856,3467.638368,1230.537609,1527.461363,2082.641737,2556.414982,2547.076474,3041.020782,1422.927565,3273.556957,2367.097778,3430.609282,N,W,0,779,-87.68073172,42.05297564
4245,2076,1.10E+11,Sherman Ave,-87.681749,42.052076,-87.68172949,42.05298299,-87.681711,42.05389,Y,1.70E+11,1.70E+11,U1,R5,2375.299915,3391.423149,1109.70066,1389.818216,2117.787814,2402.458612,2398.710311,3016.886,1429.559766,3112.522015,2294.948058,3284.610973,N,E,0,779,-87.68073172,42.05297564
4246,2077,1.10E+11,Foster St,-87.679718,42.053869,-87.68071431,42.0538869,-87.681711,42.05389,N,1.70E+11,1.70E+11,T1,R5,2523.449877,3519.57674,1240.20816,1405.021506,2198.5273,2445.739901,2518.165306,3128.93029,1321.842407,3214.625934,2422.041981,3312.001969,N,S,0,779,-87.68073172,42.05297564
2067,2067,1.10E+11,Sherman Ave,-87.681796,42.049981,-87.6817905,42.0502745,-87.681785,42.050568,Y,1.70E+11,1.70E+11,D2,U1,2854.313646,3122.390666,917.7608963,1581.682716,1826.452281,2525.886131,2279.965727,2716.162218,1731.465906,3064.856749,2021.884683,3435.691152,N,W,0,780,-87.68263071,42.05061299
2238,2238,1.10E+12,Clark St,-87.681796,42.049981,-87.68257299,42.04997323,-87.68335,42.049977,N,1.70E+11,1.70E+11,D2,D2,3219.671239,3061.574425,845.308373,1561.105957,1813.510708,2485.809881,2208.267098,2674.115736,1772.088517,2997.81221,1962.040342,3400.765288,N,N,0,780,-87.68263071,42.05061299
4387,2231,1.10E+11,Elgin Rd,-87.681785,42.050568,-87.68234906,42.05090839,-87.6829,42.051276,Y,1.70E+11,1.70E+11,U1,D4,3000.803806,3162.260524,919.3523934,1499.305227,1907.531125,2452.277194,2260.63652,2780.197129,1665.997627,3026.630915,2063.703358,3358.697061,N,S,0,780,-87.68263071,42.05061299
4389,2233,1.10E+11,University Pl,-87.6829,42.051276,-87.683108,42.05127934,-87.683316,42.051282,N,1.70E+11,1.70E+11,D4,D4,3078.891098,3170.180932,896.8317259,1425.64895,1966.017131,2377.833697,2217.819789,2814.332292,1634.000498,2969.932724,2074.492194,3283.784936,N,S,0,780,-87.68263071,42.05061299
4390,2234,1.10E+12,Benson Ave,-87.68335,42.049977,-87.683333,42.0506295,-87.683316,42.051282,N,1.70E+11,1.70E+11,D2,D4,3037.58316,3097.028024,836.1555724,1464.802618,1903.295408,2395.482858,2173.944795,2740.160704,1708.759097,2942.723591,2000.680025,3307.956992,N,E,0,780,-87.68263071,42.05061299
2068,2068,1.10E+11,Orrington Ave,-87.680093,42.049679,-87.67998563,42.04981249,-87.679861,42.049931,N,1.70E+11,1.70E+11,D2,D2,3861.001517,3154.510672,1024.756443,1724.903569,1740.009992,2681.194997,2405.9336,2691.031308,1775.582903,3208.468357,2052.957511,3588.42408,N,W,0,781,-87.68086529,42.05007513
2239,2239,1.10E+12,Clark St,-87.680093,42.049679,-87.68085991,42.04996872,-87.681796,42.049981,N,1.70E+11,1.70E+11,D2,D2,3744.959563,3131.537405,967.7395957,1660.416638,1773.347633,2609.480035,2342.189687,2694.651277,1760.142324,3138.130595,2029.955427,3518.486875,N,N,0,781,-87.68086529,42.05007513
4235,2066,1.10E+11,Elgin Rd,-87.679861,42.049931,-87.68082513,42.05024479,-87.681785,42.050568,Y,1.70E+11,1.70E+11,D2,U1,2849.842336,3159.480423,984.7809015,1641.367154,1802.613262,2597.646702,2354.262448,2725.556588,1729.160182,3143.586124,2057.988797,3504.241599,N,S,0,781,-87.68086529,42.05007513
